DateSpine,Q,SWEAvg,SWEMinus1,SWEMinus7,dSWE,precip,T,QMinus1,QMinus7
9/8/2005,106,0,0,0,0,0.902070016,17.821636,118,185
9/9/2005,119,0,0,0,0,5.778061122,15.45115245,106,170
9/10/2005,192,0,0,0,0,17.2859348,13.35161202,119,145
9/11/2005,185,0,0,0,0,19.62331694,14.49592643,192,129
9/12/2005,184,0,0,0,0,19.62041685,11.2248772,185,131
9/13/2005,277,0,0,0,0,19.69495088,8.204167167,184,125
9/14/2005,223,0,0,0,0,19.80778477,9.250455105,277,118
9/15/2005,205,0,0,0,0,19.90489818,10.47243484,223,106
9/16/2005,173,0,0,0,0,14.74861181,12.95671789,205,119
9/17/2005,140,0,0,0,0,3.196349065,12.04277663,173,192
9/18/2005,134,0,0,0,0,0.395923114,11.60861904,140,185
9/19/2005,123,0,0,0,0,0.395923114,12.08688648,134,184
9/20/2005,116,0,0,0,0,0.225724411,14.62994268,123,277
9/21/2005,126,0,0,0,0,0.725949471,13.13551743,116,223
9/22/2005,149,0,0,0,0,9.722740315,11.56310875,126,205
9/23/2005,152,0,0,0,0,9.814106401,12.94720053,149,173
9/24/2005,130,0,0,0,0,10.92191039,13.96969848,152,140
9/25/2005,128,0,0,0,0,11.01330276,10.40324328,130,134
9/26/2005,179,0,0,0,0,11.01330276,10.63037651,128,123
9/27/2005,193,0,0,0,0,11.01339658,11.05087333,179,116
9/28/2005,176,0,0,0,0,15.79288887,9.560019852,193,126
9/29/2005,171,0,0,0,0,6.698717412,10.55328664,176,149
9/30/2005,170,0,0,0,0,6.599256103,11.72504667,171,152
10/1/2005,183,0,0,0,0,5.703231824,13.1917575,170,130
10/2/2005,230,0,0,0,0,5.699080732,14.30686221,183,128
10/3/2005,245,0,0,0,0,5.786423424,14.95165319,230,179
10/4/2005,247,0,0,0,0,5.827296901,6.360512185,245,193
10/5/2005,269,0.26,0,0,0.26,19.62313946,3.309558404,247,176
10/6/2005,318,0.2,0.26,0,0.2,20.06034919,3.834818369,269,171
10/7/2005,393,0.18,0.2,0,0.18,20.08072958,8.42514597,318,170
10/8/2005,477,0.16,0.18,0,0.16,20.07333958,10.74865117,393,183
10/9/2005,519,0.06,0.16,0,0.06,28.3721779,4.241452452,477,230
10/10/2005,450,0.36,0.06,0,0.36,33.44955533,2.056666585,519,245
10/11/2005,474,0.5,0.36,0,0.5,36.45361293,2.963506071,450,247
10/12/2005,619,0.58,0.5,0.26,0.32,18.61386736,5.899315369,474,269
10/13/2005,642,0.38,0.58,0.2,0.18,18.2620119,7.35938372,619,318
10/14/2005,568,0.36,0.38,0.18,0.18,18.23421682,10.27363328,642,393
10/15/2005,528,0.34,0.36,0.16,0.18,18.0298271,10.93743037,568,477
10/16/2005,492,0.22,0.34,0.06,0.16,9.64374751,9.88024492,528,519
10/17/2005,471,0.16,0.22,0.36,-0.2,4.479027391,9.884045885,492,450
10/18/2005,508,0.06,0.16,0.5,-0.44,1.434002493,9.84474397,471,474
10/19/2005,517,0.04,0.06,0.58,-0.54,3.683305949,6.411333886,508,619
10/20/2005,520,0.08,0.04,0.38,-0.3,9.353605885,8.75946818,517,642
10/21/2005,543,0.06,0.08,0.36,-0.3,10.09492107,7.320849698,520,568
10/22/2005,549,0,0.06,0.34,-0.34,10.09492107,7.321400672,543,528
10/23/2005,595,0,0,0.22,-0.22,10.09492107,7.281800837,549,492
10/24/2005,616,0,0,0.16,-0.16,10.09492107,8.543922109,595,471
10/25/2005,564,0,0,0.06,-0.06,10.09492107,9.236673101,616,508
10/26/2005,511,0,0,0.04,-0.04,6.496969387,8.470461695,564,517
10/27/2005,475,0,0,0.08,-0.08,0.741315181,8.230412551,511,520
10/28/2005,456,0,0,0.06,-0.06,0.491985629,7.226534646,475,543
10/29/2005,468,0.1,0,0,0.1,4.666510279,4.79217594,456,549
10/30/2005,459,0.26,0.1,0,0.26,8.146402512,1.716250813,468,595
10/31/2005,463,0.32,0.26,0,0.32,9.749587125,0.335136159,459,616
11/1/2005,495,0.32,0.32,0,0.32,10.41738547,5.154305448,463,564
11/2/2005,527,0.32,0.32,0,0.32,10.41765801,8.181074104,495,511
11/3/2005,505,0.32,0.32,0,0.32,10.43130919,6.149842728,527,475
11/4/2005,484,0.32,0.32,0,0.32,9.959763925,2.935117495,505,456
11/5/2005,464,0.58,0.32,0.1,0.48,9.157979994,-0.430250683,484,468
11/6/2005,487,0.92,0.58,0.26,0.66,7.627124726,5.362407678,464,459
11/7/2005,490,0.9,0.92,0.32,0.58,7.499347442,7.618236466,487,463
11/8/2005,483,0.9,0.9,0.32,0.58,6.987403835,6.803583693,490,495
11/9/2005,488,0.96,0.9,0.32,0.64,7.795598275,8.2165471,483,527
11/10/2005,485,0.94,0.96,0.32,0.62,8.140569315,8.56366096,488,505
11/11/2005,471,0.96,0.94,0.32,0.64,8.12012895,5.724722992,485,484
11/12/2005,478,1.42,0.96,0.58,0.84,14.36060414,0.9216003,471,464
11/13/2005,466,1.98,1.42,0.92,1.06,18.00166146,-2.036369096,478,487
11/14/2005,551,2.7,1.98,0.9,1.8,25.14590795,-3.034304797,466,490
11/15/2005,587,3.52,2.7,0.9,2.62,33.946355,-9.908546705,551,483
11/16/2005,579,3.54,3.52,0.96,2.58,33.40897662,-4.902120958,587,488
11/17/2005,502,3.66,3.54,0.94,2.72,35.57722785,-3.190320938,579,485
11/18/2005,442,3.94,3.66,0.96,2.98,37.40353524,-2.914618247,502,471
11/19/2005,443,4.02,3.94,1.42,2.6,28.4767175,-1.684737596,442,478
11/20/2005,470,3.9,4.02,1.98,1.92,22.88662321,-0.516950697,443,466
11/21/2005,463,3.9,3.9,2.7,1.2,15.28296062,0.852878491,470,551
11/22/2005,451,3.88,3.9,3.52,0.36,6.453547965,1.83738034,463,587
11/23/2005,426,3.86,3.88,3.54,0.32,6.182459364,1.632636856,451,579
11/24/2005,403,3.86,3.86,3.66,0.2,3.655585912,0.413834332,426,502
11/25/2005,410,3.84,3.86,3.94,-0.1,1.829278526,-0.040429742,403,442
11/26/2005,405,3.88,3.84,4.02,-0.14,1.142880359,-2.592931808,410,443
11/27/2005,392,4.42,3.88,3.9,0.52,8.421944236,-7.665622158,405,470
11/28/2005,380,4.94,4.42,3.9,1.04,12.51231466,-9.566320192,392,463
11/29/2005,366,5.2,4.94,3.88,1.32,13.72087733,-10.19933847,380,451
11/30/2005,400,5.62,5.2,3.86,1.76,20.10360822,-7.347580182,366,426
12/1/2005,397,6.08,5.62,3.86,2.22,23.4686378,-4.973699427,400,403
12/2/2005,413,6.64,6.08,3.84,2.8,29.40798987,-1.218756066,397,410
12/3/2005,405,7.9,6.64,3.88,4.02,43.45200883,-7.21734047,413,405
12/4/2005,390,8.16,7.9,4.42,3.74,37.14608383,-12.0204062,405,392
12/5/2005,343,8.5,8.16,4.94,3.56,34.40318586,-12.07168241,390,380
12/6/2005,356,8.58,8.5,5.2,3.38,34.12889226,-14.33165993,343,366
12/7/2005,361,9.3,8.58,5.62,3.68,32.27733444,-21.10360697,356,400
12/8/2005,278,9.26,9.3,6.08,3.18,28.9223344,-16.88277803,361,397
12/9/2005,318,9.3,9.26,6.64,2.66,24.70205072,-11.70124099,278,413
12/10/2005,352,9.34,9.3,7.9,1.44,11.26965786,-8.251667159,318,405
12/11/2005,382,9.32,9.34,8.16,1.16,10.29651898,-5.377221999,352,390
12/12/2005,400,9.36,9.32,8.5,0.86,8.168651378,-4.401509412,382,343
12/13/2005,402,9.42,9.36,8.58,0.84,7.177523647,-6.873219525,400,356
12/14/2005,400,9.88,9.42,9.3,0.58,6.251233257,-11.61652327,402,361
12/15/2005,390,9.96,9.88,9.26,0.7,6.427161719,-12.6653564,400,278
12/16/2005,392,9.96,9.96,9.3,0.66,4.713842281,-11.02987972,390,318
12/17/2005,405,10.1,9.96,9.34,0.76,5.131920755,-11.61047533,392,352
12/18/2005,411,10.36,10.1,9.32,1.04,8.584546852,-9.972511781,405,382
12/19/2005,413,10.86,10.36,9.36,1.5,15.78443155,-4.735617571,411,400
12/20/2005,405,11.74,10.86,9.42,2.32,27.31087986,-0.503135344,413,402
12/21/2005,410,11.96,11.74,9.88,2.08,25.07983197,0.947777085,405,400
12/22/2005,395,12,11.96,9.96,2.04,24.89387396,2.03369068,410,390
12/23/2005,397,12.02,12,9.96,2.06,25.41411702,0.440860685,395,392
12/24/2005,385,12.36,12.02,10.1,2.26,25.22536297,-1.485056231,397,405
12/25/2005,375,12.38,12.36,10.36,2.02,21.77367206,0.799378766,385,411
12/26/2005,380,12.46,12.38,10.86,1.6,14.47398919,1.216852863,375,413
12/27/2005,385,12.64,12.46,11.74,0.9,5.508219383,-1.21144166,380,405
12/28/2005,382,13.04,12.64,11.96,1.08,6.198842801,0.633258491,385,410
12/29/2005,383,13.3,13.04,12,1.3,10.24756078,-2.150372008,382,395
12/30/2005,373,13.84,13.3,12.02,1.82,15.38723001,-4.935131171,383,397
12/31/2005,359,14,13.84,12.36,1.64,16.71276816,1.252356517,373,385
1/1/2006,360,14.86,14,12.38,2.48,27.89689202,-1.801439137,359,375
1/2/2006,343,15.54,14.86,12.46,3.08,33.55219563,-0.530744812,360,380
1/3/2006,347,15.66,15.54,12.64,3.02,33.93676863,-0.403048717,343,385
1/4/2006,332,15.96,15.66,13.04,2.92,34.03977659,-3.761321288,347,382
1/5/2006,326,16.38,15.96,13.3,3.08,32.92252662,-5.316251552,332,383
1/6/2006,343,16.42,16.38,13.84,2.58,28.70262926,-0.861008208,326,373
1/7/2006,356,16.5,16.42,14,2.5,27.10659114,0.952877673,343,359
1/8/2006,352,16.6,16.5,14.86,1.74,16.18069743,-3.698763297,356,360
1/9/2006,322,17.08,16.6,15.54,1.54,12.99205377,-6.105640102,352,343
1/10/2006,283,17.22,17.08,15.66,1.56,10.34276799,-4.182674028,322,347
1/11/2006,324,17.28,17.22,15.96,1.32,8.180613117,-2.152543487,283,332
1/12/2006,345,17.5,17.28,16.38,1.12,9.419915255,-6.313534578,324,326
1/13/2006,304,17.96,17.5,16.42,1.54,9.833766152,-5.629753474,345,343
1/14/2006,370,18.04,17.96,16.5,1.54,10.45954849,-0.467313642,304,356
1/15/2006,375,18.06,18.04,16.6,1.46,10.94791736,-3.706026698,370,352
1/16/2006,375,18.32,18.06,17.08,1.24,11.69500269,-9.410619541,375,322
1/17/2006,341,18.36,18.32,17.22,1.14,12.13531117,-8.704928484,375,283
1/18/2006,370,18.78,18.36,17.28,1.5,14.87064342,-2.220155697,341,324
1/19/2006,356,19.48,18.78,17.5,1.98,17.04554384,-6.597682791,370,345
1/20/2006,339,19.6,19.48,17.96,1.64,18.51621969,-10.46030986,356,304
1/21/2006,306,19.64,19.6,18.04,1.6,17.45219785,-8.696448743,339,370
1/22/2006,345,19.78,19.64,18.06,1.72,17.87695041,-9.403166048,306,375
1/23/2006,308,19.8,19.78,18.32,1.48,14.52740722,-8.776692068,345,375
1/24/2006,343,19.8,19.8,18.36,1.44,13.72398258,-4.873746016,308,341
1/25/2006,373,19.88,19.8,18.78,1.1,12.57283427,-2.861227151,343,370
1/26/2006,359,19.96,19.88,19.48,0.48,6.394345799,-3.075769214,373,356
1/27/2006,354,20.08,19.96,19.6,0.48,4.648476314,-3.838301453,359,339
1/28/2006,341,20.42,20.08,19.64,0.78,6.636498505,-7.967783357,354,306
1/29/2006,339,20.74,20.42,19.78,0.96,9.202909984,-6.070003105,341,345
1/30/2006,332,21.06,20.74,19.8,1.26,11.32334211,-2.980594931,339,308
1/31/2006,326,21.22,21.06,19.8,1.42,14.36045556,-1.712653566,332,343
2/1/2006,320,21.74,21.22,19.88,1.86,17.57632757,-2.16171304,326,373
2/2/2006,322,22.48,21.74,19.96,2.52,23.52372835,-3.350778065,320,359
2/3/2006,322,22.72,22.48,20.08,2.64,24.41531139,-3.463480144,322,354
2/4/2006,318,23.22,22.72,20.42,2.8,24.68129374,-2.551953307,322,341
2/5/2006,318,23.48,23.22,20.74,2.74,22.99326249,-5.711904184,318,339
2/6/2006,316,23.92,23.48,21.06,2.86,22.82113864,-7.701870405,318,332
2/7/2006,308,24.02,23.92,21.22,2.8,20.41074813,-3.84971115,316,326
2/8/2006,294,24.06,24.02,21.74,2.32,15.82990415,-1.587527284,308,320
2/9/2006,306,24.1,24.06,22.48,1.62,9.715321263,-2.176908479,294,322
2/10/2006,285,24.14,24.1,22.72,1.42,7.239317083,-12.08160202,306,322
2/11/2006,209,24.08,24.14,23.22,0.86,4.853101496,-13.01752638,285,318
2/12/2006,266,24.14,24.08,23.48,0.66,2.867135419,-6.418948083,209,318
2/13/2006,318,24.14,24.14,23.92,0.22,0.918827137,-3.664410809,266,316
2/14/2006,300,24.08,24.14,24.02,0.06,0.289224178,-3.006032865,318,308
2/15/2006,332,24.14,24.08,24.06,0.08,0.208938798,-5.452503682,300,294
2/16/2006,287,24.22,24.14,24.1,0.12,2.149549074,-12.55135151,332,306
2/17/2006,280,24.32,24.22,24.14,0.18,2.477848035,-14.20715823,287,285
2/18/2006,310,24.38,24.32,24.08,0.3,2.477848035,-11.6165963,280,209
2/19/2006,291,24.5,24.38,24.14,0.36,3.818478319,-9.152285284,310,266
2/20/2006,291,24.9,24.5,24.14,0.76,5.547397397,-9.823488745,291,318
2/21/2006,283,24.96,24.9,24.08,0.88,5.950472247,-10.29053677,291,300
2/22/2006,278,25.2,24.96,24.14,1.06,6.42110074,-8.27960919,283,332
2/23/2006,274,25.28,25.2,24.22,1.06,5.266569512,-4.499107118,278,287
2/24/2006,285,25.36,25.28,24.32,1.04,5.157924046,-2.709935489,274,280
2/25/2006,294,25.42,25.36,24.38,1.04,5.157924046,-1.637991404,285,310
2/26/2006,306,25.4,25.42,24.5,0.9,3.766905067,0.403407959,294,291
2/27/2006,345,25.52,25.4,24.9,0.62,2.180229103,4.124074445,306,291
2/28/2006,400,25.58,25.52,24.96,0.62,1.823478152,4.257075945,345,283
3/1/2006,415,25.84,25.58,25.2,0.64,6.149176048,-0.010360433,400,278
3/2/2006,413,26.3,25.84,25.28,1.02,7.275729949,1.46897402,415,274
3/3/2006,432,26.38,26.3,25.36,1.02,7.108069423,4.476803405,413,285
3/4/2006,446,26.3,26.38,25.42,0.88,7.108069423,1.639710243,432,294
3/5/2006,434,26.42,26.3,25.4,1.02,7.093757191,1.068503722,446,306
3/6/2006,453,26.52,26.42,25.52,1,6.951514077,4.834965395,434,345
3/7/2006,463,26.52,26.52,25.58,0.94,7.241887142,2.023521688,453,400
3/8/2006,451,26.78,26.52,25.84,0.94,7.144452633,-2.726665706,463,415
3/9/2006,443,27.18,26.78,26.3,0.88,12.54946581,-5.525576381,451,413
3/10/2006,434,27.58,27.18,26.38,1.2,18.70831287,-9.143387926,443,432
3/11/2006,423,27.8,27.58,26.3,1.5,23.35894256,-8.623070015,434,446
3/12/2006,418,27.92,27.8,26.42,1.5,25.69357373,-6.21237716,423,434
3/13/2006,405,28.3,27.92,26.52,1.78,32.4932991,-7.987304012,418,453
3/14/2006,408,28.64,28.3,26.52,2.12,35.07337952,-6.076581826,405,463
3/15/2006,410,28.9,28.64,26.78,2.12,32.42135194,-4.565405692,408,451
3/16/2006,443,29.12,28.9,27.18,1.94,26.40763299,-4.529247953,410,443
3/17/2006,562,29.2,29.12,27.58,1.62,21.35931022,1.94259966,443,434
3/18/2006,612,29.26,29.2,27.8,1.46,16.79487511,2.486526617,562,423
3/19/2006,627,29.44,29.26,27.92,1.52,15.55965751,-0.094618087,612,418
3/20/2006,664,29.6,29.44,28.3,1.3,9.502380182,-2.825631135,627,405
3/21/2006,815,29.54,29.6,28.64,0.9,6.585602802,-1.786015642,664,408
3/22/2006,873,29.64,29.54,28.9,0.74,5.469582522,-0.83790692,815,410
3/23/2006,832,29.68,29.64,29.12,0.56,4.331517303,-0.270403376,873,443
3/24/2006,809,29.78,29.68,29.2,0.58,3.200766054,1.767412156,832,562
3/25/2006,880,29.8,29.78,29.26,0.54,3.12500657,4.917875296,809,612
3/26/2006,948,30.28,29.8,29.44,0.84,4.3318305,0.343929561,880,627
3/27/2006,1100,30.66,30.28,29.6,1.06,6.829076044,-0.542049388,948,664
3/28/2006,1120,30.84,30.66,29.54,1.3,7.593191589,4.510162207,1100,815
3/29/2006,1010,30.82,30.84,29.64,1.18,8.657223847,3.673394368,1120,873
3/30/2006,1060,30.86,30.82,29.68,1.18,12.57950376,1.196630516,1010,832
3/31/2006,1370,31.32,30.86,29.78,1.54,14.45611535,2.765714474,1060,809
4/1/2006,1320,31.44,31.32,29.8,1.64,15.66539725,2.711117823,1370,880
4/2/2006,1260,31.72,31.44,30.28,1.44,18.82896757,0.54860234,1320,948
4/3/2006,1490,31.68,31.72,30.66,1.02,15.88817772,6.076680369,1260,1100
4/4/2006,1580,31.74,31.68,30.84,0.9,15.85572865,8.875310285,1490,1120
4/5/2006,1770,31.32,31.74,30.82,0.5,13.78664746,7.289408794,1580,1010
4/6/2006,2410,31.52,31.32,30.86,0.66,13.82369651,0.819103002,1770,1060
4/7/2006,3580,31.44,31.52,31.32,0.12,18.24417996,4.275100623,2410,1370
4/8/2006,3380,31.76,31.44,31.44,0.32,19.3416396,7.176531476,3580,1320
4/9/2006,3000,31.74,31.76,31.72,0.02,13.87183178,9.352365048,3380,1260
4/10/2006,3200,31.42,31.74,31.68,-0.26,13.57292805,8.173972915,3000,1490
4/11/2006,4210,30.9,31.42,31.74,-0.84,13.30445217,5.756113291,3200,1580
4/12/2006,5320,30.56,30.9,31.32,-0.76,14.65770484,9.268208577,4210,1770
4/13/2006,5860,30.34,30.56,31.52,-1.18,10.53251391,11.094694,5320,2410
4/14/2006,6470,29.6,30.34,31.44,-1.84,4.203652876,10.00686728,5860,3580
4/15/2006,7720,28.94,29.6,31.76,-2.82,3.610048078,6.508213834,6470,3380
4/16/2006,8690,28.82,28.94,31.74,-2.92,7.195078273,9.109810455,7720,3000
4/17/2006,8540,28.54,28.82,31.42,-2.88,7.197519381,6.944150779,8690,3200
4/18/2006,8720,28.18,28.54,30.9,-2.72,10.75080583,-0.948866271,8540,4210
4/19/2006,9060,28.7,28.18,30.56,-1.86,16.12584099,-0.552003947,8720,5320
4/20/2006,7520,28.7,28.7,30.34,-1.64,16.36290236,4.296580649,9060,5860
4/21/2006,6070,28.7,28.7,29.6,-0.9,16.47432903,8.235848343,7520,6470
4/22/2006,5400,28.28,28.7,28.94,-0.66,14.87436391,11.82660701,6070,7720
4/23/2006,5840,27.54,28.28,28.82,-1.28,11.29362449,10.68865255,5400,8690
4/24/2006,7280,26.62,27.54,28.54,-1.92,11.29118338,4.135520486,5840,8540
4/25/2006,8900,26.02,26.62,28.18,-2.16,7.282939766,4.407268026,7280,8720
4/26/2006,8860,25.82,26.02,28.7,-2.88,0.512974059,8.006626336,8900,9060
4/27/2006,7910,25.44,25.82,28.7,-3.26,0.275912688,9.317972826,8860,7520
4/28/2006,8010,24.68,25.44,28.7,-4.02,0.164486016,5.855934837,7910,6070
4/29/2006,8880,24.18,24.68,28.28,-4.1,0.040879283,5.86703627,8010,5400
4/30/2006,8470,23.8,24.18,27.54,-3.74,0.036588514,8.198045866,8880,5840
5/1/2006,7820,23.62,23.8,26.62,-3,0.42396678,8.200793525,8470,7280
5/2/2006,7620,23.32,23.62,26.02,-2.7,0.63174166,10.03501616,7820,8900
5/3/2006,8020,22.76,23.32,25.82,-3.06,0.603386585,6.88081941,7620,8860
5/4/2006,8470,22.3,22.76,25.44,-3.14,2.526302083,6.829335496,8020,7910
5/5/2006,8220,22.24,22.3,24.68,-2.44,4.102959715,5.80285849,8470,8010
5/6/2006,8280,22.16,22.24,24.18,-2.02,6.946717235,7.31226571,8220,8880
5/7/2006,7880,21.94,22.16,23.8,-1.86,8.258142661,8.937529727,8280,8470
5/8/2006,7280,21.42,21.94,23.62,-2.2,8.891896659,8.484987272,7880,7820
5/9/2006,7310,21.7,21.42,23.32,-1.62,13.9768026,5.482108512,7280,7620
5/10/2006,7810,21.68,21.7,22.76,-1.08,14.01744876,3.343135416,7310,8020
5/11/2006,7120,21.64,21.68,22.3,-0.66,12.09453327,7.054372817,7810,8470
5/12/2006,6380,21.36,21.64,22.24,-0.88,10.59471516,12.24243916,7120,8220
5/13/2006,5870,20.64,21.36,22.16,-1.52,7.75095764,13.54802028,6380,8280
5/14/2006,6410,19.08,20.64,21.94,-2.86,6.439976832,13.11460855,5870,7880
5/15/2006,7390,18.34,19.08,21.42,-3.08,5.418844568,12.30714267,6410,7280
5/16/2006,8150,17.66,18.34,21.7,-4.04,0.117930305,13.43863026,7390,7310
5/17/2006,8710,17.28,17.66,21.68,-4.4,0.077284143,14.77715704,8150,7810
5/18/2006,9120,17.2,17.28,21.64,-4.44,0.077284143,15.761874,8710,7120
5/19/2006,9340,16.72,17.2,21.36,-4.64,0.086205772,16.66848502,9120,6380
5/20/2006,9860,15.76,16.72,20.64,-4.88,0.258248833,16.22351645,9340,5870
5/21/2006,10600,14.48,15.76,19.08,-4.6,0.322411164,16.29199246,9860,6410
5/22/2006,11400,13.8,14.48,18.34,-4.54,0.990367141,15.23078821,10600,7390
5/23/2006,11700,13.02,13.8,17.66,-4.64,8.483757662,11.06153744,11400,8150
5/24/2006,12500,12.46,13.02,17.28,-4.82,11.71947309,12.46821745,11700,8710
5/25/2006,13700,11.62,12.46,17.2,-5.58,11.71947309,15.65556612,12500,9120
5/26/2006,11400,10.64,11.62,16.72,-6.08,11.63478072,16.75285572,13700,9340
5/27/2006,10800,9.82,10.64,15.76,-5.94,11.46273766,15.10855049,11400,9860
5/28/2006,10700,9.2,9.82,14.48,-5.28,11.400462,8.324707666,10800,10600
5/29/2006,10100,8.98,9.2,13.8,-4.82,10.92240374,6.650406278,10700,11400
5/30/2006,8590,8.8,8.98,13.02,-4.22,3.429013222,9.078455618,10100,11700
5/31/2006,7240,8.26,8.8,12.46,-4.2,0.193297798,11.14276318,8590,12500
6/1/2006,6640,7.82,8.26,11.62,-3.8,0.193297798,14.37669745,7240,13700
6/2/2006,6480,7.12,7.82,10.64,-3.52,0.192229006,17.65457614,6640,11400
6/3/2006,6590,6.56,7.12,9.82,-3.26,0.192897001,17.44859476,6480,10800
6/4/2006,6880,6.24,6.56,9.2,-2.96,0.190565714,17.56783847,6590,10700
6/5/2006,6760,5.86,6.24,8.98,-3.12,0.000667995,18.64925949,6880,10100
6/6/2006,6920,5.52,5.86,8.8,-3.28,0.000667995,19.64820681,6760,8590
6/7/2006,7230,5.18,5.52,8.26,-3.08,0.000667995,20.19569261,6920,7240
6/8/2006,7100,4.92,5.18,7.82,-2.9,0.02499242,16.20794056,7230,6640
6/9/2006,6780,4.58,4.92,7.12,-2.54,1.733036192,14.91936329,7100,6480
6/10/2006,7380,4.3,4.58,6.56,-2.26,6.262358511,13.74213489,6780,6590
6/11/2006,7150,4.06,4.3,6.24,-2.18,6.736912372,16.81726806,7380,6880
6/12/2006,6440,3.7,4.06,5.86,-2.16,6.736912372,18.97585785,7150,6760
6/13/2006,5690,3.4,3.7,5.52,-2.12,6.736912372,18.88192952,6440,6920
6/14/2006,4950,3.06,3.4,5.18,-2.12,6.736912372,17.04671984,5690,7230
6/15/2006,4530,2.68,3.06,4.92,-2.24,6.712587947,11.32220084,4950,7100
6/16/2006,4240,2.42,2.68,4.58,-2.16,5.005212171,12.48728571,4530,6780
6/17/2006,3610,2.14,2.42,4.3,-2.16,0.499924847,14.0560745,4240,7380
6/18/2006,3130,1.76,2.14,4.06,-2.3,0.025370986,17.40521048,3610,7150
6/19/2006,2850,1.26,1.76,3.7,-2.44,0.025370986,19.89232338,3130,6440
6/20/2006,2730,0.76,1.26,3.4,-2.64,0.025370986,18.2184576,2850,5690
6/21/2006,2500,0.42,0.76,3.06,-2.64,0.025370986,16.09579456,2730,4950
6/22/2006,2290,0.12,0.42,2.68,-2.56,0.025370986,15.9176481,2500,4530
6/23/2006,2120,0,0.12,2.42,-2.42,0.024702991,16.98250725,2290,4240
6/24/2006,1890,0,0,2.14,-2.14,0,17.0246533,2120,3610
6/25/2006,1700,0,0,1.76,-1.76,0,16.99146117,1890,3130
6/26/2006,1520,0,0,1.26,-1.26,0,16.6717877,1700,2850
6/27/2006,1350,0,0,0.76,-0.76,0,17.22162038,1520,2730
6/28/2006,1260,0,0,0.42,-0.42,0.009768076,18.13970402,1350,2500
6/29/2006,1160,0,0,0.12,-0.12,0.010436071,19.75736406,1260,2290
6/30/2006,1070,0,0,0,0,0.010436071,19.70569706,1160,2120
7/1/2006,1030,0,0,0,0,0.075431729,18.52627653,1070,1890
7/2/2006,962,0,0,0,0,0.075431729,18.43996436,1030,1700
7/3/2006,898,0,0,0,0,0.165106871,18.85905608,962,1520
7/4/2006,840,0,0,0,0,0.376936155,19.38660309,898,1350
7/5/2006,815,0,0,0,0,0.367168079,19.59414203,840,1260
7/6/2006,805,0,0,0,0,1.530355894,17.39013619,815,1160
7/7/2006,806,0,0,0,0,4.298091776,17.93733252,805,1070
7/8/2006,762,0,0,0,0,6.41423539,16.61690985,806,1030
7/9/2006,807,0,0,0,0,10.29822761,14.99977352,762,962
7/10/2006,858,0,0,0,0,15.12211753,16.71824581,807,898
7/11/2006,1180,0,0,0,0,15.75776866,18.06120095,858,840
7/12/2006,1250,0,0,0,0,16.16092868,18.9863066,1180,815
7/13/2006,1030,0,0,0,0,15.3993684,19.5272222,1250,805
7/14/2006,893,0,0,0,0,12.63248595,20.79118307,1030,806
7/15/2006,729,0,0,0,0,10.45796175,22.83957879,893,762
7/16/2006,620,0,0,0,0,6.573969539,23.52078466,729,807
7/17/2006,559,0,0,0,0,1.660404469,23.37945783,620,858
7/18/2006,475,0,0,0,0,0.812924062,23.14065945,559,1180
7/19/2006,438,0,0,0,0,0.418649973,21.64892724,475,1250
7/20/2006,434,0,0,0,0,3.366599235,20.86178188,438,1030
7/21/2006,438,0,0,0,0,4.032734734,21.57824317,434,893
7/22/2006,415,0,0,0,0,4.026119653,21.28519809,438,729
7/23/2006,381,0,0,0,0,4.026119653,23.4542226,415,620
7/24/2006,368,0,0,0,0,4.026119653,22.23966728,381,559
7/25/2006,336,0,0,0,0,4.476200517,20.5423485,368,475
7/26/2006,318,0,0,0,0,5.383744517,20.74525043,336,438
7/27/2006,280,0,0,0,0,2.671957038,20.9415778,318,434
7/28/2006,283,0,0,0,0,2.004968108,22.81400672,280,438
7/29/2006,292,0,0,0,0,2.004968108,23.66295328,283,415
7/30/2006,261,0,0,0,0,2.004968108,22.45924668,292,381
7/31/2006,226,0,0,0,0,2.138822509,18.93341578,261,368
8/1/2006,229,0,0,0,0,7.634101717,16.31389498,226,336
8/2/2006,245,0,0,0,0,10.41393305,15.31862696,229,318
8/3/2006,252,0,0,0,0,9.79158939,16.66613623,245,280
8/4/2006,307,0,0,0,0,9.792589196,17.11130548,252,283
8/5/2006,329,0,0,0,0,10.98803046,18.45787828,307,292
8/6/2006,300,0,0,0,0,11.18317099,19.02912224,329,261
8/7/2006,270,0,0,0,0,11.08446393,19.32072703,300,226
8/8/2006,239,0,0,0,0,5.187460788,19.34750681,270,229
8/9/2006,240,0,0,0,0,1.491199515,19.81770874,239,245
8/10/2006,249,0,0,0,0,1.475085872,19.00174719,240,252
8/11/2006,241,0,0,0,0,1.474086065,19.86867596,249,307
8/12/2006,213,0,0,0,0,1.008284911,17.00856262,241,329
8/13/2006,178,0,0,0,0,6.736607366,17.09769603,213,300
